surface.id,sentiment_overall
2174755469543768,pos
2174781842868585,pos
2174868182860592,pos
2174873509686415,pos
2174888896322785,pos
2174917932841610,pos
2174930559652293,neu
2174944896340417,pos
2174956272972408,neg
2174984676215042,neu
2174985436246855,pos
2175031759529455,pos
2175035099543107,pos
2175049359653483,pos
2175073856299962,pos
2175095189570574,pos
2175205382986755,neu
2175231606186481,neu
2175278902831193,pos
2175299512803229,pos
2175300776168164,neu
2175301749469693,pos
2175304719497542,pos
2175371769474802,pos
2175375586170616,pos
2175380076301940,neu
2175390582798533,pos
2175415719628714,pos
217550718115693,neu
2175607682817849,neu
2175642472853661,neu
2175643319623738,neu
2175654276273666,pos
2175654859579846,pos
2175691122895574,pos
2175762416197302,neu
2175769072764708,neu
2175796426236347,neu
2175817696106722,neu
2175837919599730,neu
2175864592892401,pos
2175897249418483,neg
2175930752918177,pos
2176043582740713,pos
2176074276236110,pos
2176114302734269,pos
2176230612719008,neu
2176271749465832,neu
2176397482739957,neu
2176482789443379,pos
217653204682643,neu
2176592726100177,pos
2176600755866625,pos
2176644299346819,pos
2176845899495877,neg
2176888826031303,pos
2176943996115508,pos
2176947819352599,neu
217696398005315,neu
2177024875965997,pos
2177055066052208,pos
2177169479310665,neu
2177175032743175,pos
2177205969425677,pos
2177221689393608,pos
2177226452759100,pos
2177260805979621,pos
2177266372618430,pos
2177293006084018,neu
2177294369358356,neu
2177312672632773,pos
2177333645950572,pos
2177418512773187,pos
2177472202655895,pos
2177538132726728,pos
2177610902653985,pos
2177652299287533,neg
2177653946034125,pos
2177786556039296,pos
2177811496027242,pos
2177866352656715,pos
2177914609273000,pos
2177969326058760,neu
2177978765920428,pos
2178002459203871,pos
217804318071246,neu
2178074822695002,pos
2178097772554852,pos
2178134155897150,pos
2178143012662232,pos
2178146672640736,pos
2178186312550621,neu
2178279259183057,pos
2178280692558557,pos
2178287059338328,pos
2178291202647185,pos
2178361629320486,pos
2178437106002076,pos
2178461432488551,pos
2178499209193167,pos
2178577219162365,pos
2178585345972991,neu
2178621845833006,neu
2178698099299245,pos
2178897072620362,neu
217892664373350,neu
2178926955778989,neu
2178968265888142,pos
2179027742479422,pos
2179053502445252,pos
2179077009226813,pos
2179084102600994,neu
2179132029250782,pos
2179162729198439,pos
2179178912437132,neg
2179221465755022,neu
2179236802503708,neu
2179329739090790,pos
217936058038756,pos
2179379309173924,pos
2179409052435123,neu
2179453049086749,neu
2179488202385767,pos
2179511985858405,neu
2179557479091767,pos
2179566755733552,pos
2179577002458384,pos
2179614212503038,pos
2179627299059328,pos
217963324644812,neg
2179713289122454,neu
217971471398448,pos
2179723802544740,pos
2179739109052062,pos
2179745382408610,pos
2179794859201396,neu
2179874195852078,pos
2179935625699671,pos
2179978352343088,pos
2180010329179968,neu
2180120685816865,pos
2180155012438373,pos
2180202022452421,pos
2180237458984703,pos
2180262645687705,pos
218027444703684,pos
2180292389116160,pos
2180295292309829,pos
2180400405714799,pos
2180444139033697,pos
2180453972479047,pos
2180483659112009,pos
2180597302301986,pos
2180713412355423,pos
2180724178949495,neu
2180773842419799,pos
2180776258924228,neu
2180793095699443,pos
2180802078927639,pos
2180880939015636,pos
2181004982349962,neu
2181011445577166,neu
2181024522297255,pos
2181053719053691,neu
2181176905678872,pos
2181316342287481,pos
2181488725649248,pos
2181691595665169,neu
2181713728860743,neu
2181725632292121,neu
2181789022179013,neu
2181794955615823,neu
2181819635506520,neu
2181879912329694,pos
218190661375726,pos
2181943812152755,pos
2182006295595860,pos
2182015605518662,pos
2182063342147074,neg
2182085765588872,pos
2182088335608461,pos
2182098785571083,pos
218212764687645,pos
2182141718805141,pos
218216144683939,neu
2182223145447009,neu
2182243925610980,pos
2182256238913121,pos
2182297835542720,pos
2182314532271187,pos
2182410188849328,pos
218249471355235,neu
2182586065418995,pos
2182638435538898,pos
2182646345583714,pos
2182695785402220,pos
2182709968774565,pos
2182715035529820,pos
2182718422226903,neu
2182766892147248,neu
2182791948754831,pos
2182799392209288,pos
2182848108895396,neu
2182857612196448,pos
2182911422134758,neu
2182934405540448,pos
2183042615499157,neu
2183054015404220,neu
2183061895375576,pos
2183069728834668,pos
2183075198757888,pos
2183114365497799,pos
2183173332066392,pos
2183202462078858,neu
218326287939825,pos
2183324898693416,pos
2183324912053734,pos
2183368875504180,pos
2183419392162755,pos
2183494348654047,neu
2183500615375246,neu
2183567218689620,pos
2183567481975396,neu
2183576292142862,pos
2183629818649286,neu
2183748768809269,neu
2183797495383877,pos
2183825941986684,pos
2183851425298084,pos
2183856265457661,pos
2183862368756278,pos
2183867655463223,pos
2183959278755980,pos
2183987858767698,pos
2184025805270003,neg
2184062401946335,neu
2184096538690312,pos
2184110378687784,neu
2184169538757355,pos
2184173075394965,pos
2184215352005660,neu
2184237395332917,pos
2184277502079753,pos
2184292841911605,neu
2184322955422746,neu
2184345418594293,pos
2184388858679569,pos
218441374685934,pos
2184441285093347,pos
2184453155259201,pos
218453607882231,neu
2184569331908209,neu
2184631998716198,pos
2184684181900614,pos
2184700875343887,pos
2184793111854659,pos
218481044627785,pos
2184814361863503,pos
2184858701990969,pos
2184879435190318,neu
2184915355198708,pos
2185013531836441,pos
2185298201938538,pos
2185299611953783,pos
2185322405265671,neu
2185380738482977,pos
2185400558502593,neu
2185405688584790,neu
2185411018481494,neu
218544557917507,pos
2185463475126974,neu
2185493028292345,neu
2185506575260695,pos
2185552361810975,neu
2185617678473631,neu
218570124648057,pos
2185708745115829,pos
2185760771790124,neg
2185838815091062,pos
2185930731908593,neu
2185930818575251,neu
2185987885183013,pos
2186026395067037,neu
2186040325091819,pos
218614454393556,neg
218614841324076,neu
2186161331730193,pos
2186164218401259,neg
2186182655090259,neu
2186248961731753,neu
2186255655094894,pos
2186263171723589,neu
2186302121741874,pos
2186366745160875,pos
2186397618547647,neu
2186448268445186,pos
2186488238537344,neu
2186499891742259,neu
2186578928361123,pos
2186621638401572,neu
2186622215064117,neu
2186642038421946,pos
2186656238347828,pos
2186669325166013,pos
2186671018443972,neu
2186707198345898,pos
2186722701739889,pos
2186781101655388,neu
2186859461820068,neu
2186927864977527,neu
2186945208336313,neu
2186966155142100,pos
2186994968417894,neu
2187094331793827,pos
2187130881636201,pos
218713277901808,neu
2187168584949157,pos
2187193858374331,neg
2187303861731174,pos
2187429778322034,pos
2187463838394020,pos
2187483081596558,pos
2187527575048921,pos
2187648148402182,pos
2187651948315203,pos
2187688718416193,pos
2187689024908353,pos
2187696778251156,neu
2187738928393813,neu
2187789451673937,neu
218791834618895,pos
2188002158339082,neu
218808254654542,pos
2188127525019702,pos
2188192751594106,pos
2188217621527519,neu
2188271201507427,pos
2188288838294531,pos
218832351281289,pos
2188334018256204,neu
2188340414864780,neu
2188349531526700,pos
2188366938173255,neu
2188438131571477,neu
2188445668328816,pos
2188500234980588,neu
2188602284842720,pos
2188630678135364,neu
2188644404890986,pos
2188645741576622,pos
2188661878228527,pos
2188703444664264,pos
2188915581501023,pos
2188944868198993,pos
2188978484776389,neu
2188979551548308,neu
2189003581591968,neu
2189025858282806,pos
2189041551612617,pos
2189133481561194,pos
2189185751418100,pos
2189192334933904,pos
2189257038133571,pos
2189298768082679,neu
2189320297939251,neg
2189358664826641,pos
2189390598095272,pos
2189409134861057,pos
2189433644737473,neg
2189510911565542,neu
2189511951466683,pos
2189537244891983,neg
2189745418057121,pos
2189746358032600,pos
2189832461372860,pos
2189887408091175,pos
2189918181342175,neg
2189939544788096,neu
2189945304762146,pos
2189995501487937,pos
2190084998129502,neu
2190097821464128,neu
2190119041345705,pos
2190147574661673,neu
2190189688069476,pos
2190209328015890,pos
2190224921329059,pos
21902256765637,pos
2190229671414043,pos
2190236501344201,pos
2190270961416214,neu
2190354691303408,neg
2190360164793308,pos
2190363181295068,pos
2190382994655384,pos
2190393381329580,neu
2190449821457668,neu
2190503887955015,neu
2190552971326854,pos
2190588957941326,neu
2190612501282983,pos
2190634501310572,neu
2190638147954356,pos
2190652631289614,pos
219068191262035,neu
2190702851433481,neu
2190731674744488,pos
2190787668053240,pos
2190932314613768,neu
2190944847951648,pos
2190987091286358,pos
2190991341417100,neu
2191025581246397,neu
2191076294673353,pos
2191107164739269,pos
2191255017881147,pos
2191272744718508,pos
2191275081345768,pos
219130937862204,pos
2191337451200993,neu
2191360351233592,neu
2191409944537878,pos
2191440744628840,pos
2191577631272071,pos
2191637664512148,pos
2191712201247648,pos
2191827461317712,pos
2191869037922513,pos
2191935977937482,pos
2191969614529504,neu
2191993797845060,neu
2192074431255863,pos
2192109221233284,neu
2192134427901899,pos
2192147104529655,pos
2192215371202171,neu
2192249811117732,pos
2192261224571334,pos
2192325734517374,neu
219239751245722,neu
2192432477937221,neu
219248764541081,neu
2192496091218049,pos
2192511271174260,pos
2192552304573213,neu
2192561364562826,neu
2192574761226432,pos
2192580601262493,pos
2192741761077116,pos
2192741791062974,neg
2192748861103276,pos
2192759734424709,pos
2192779247908285,pos
219279314268424,pos
2192829484413846,pos
219296767932095,neu
2193067704484857,neu
2193100771166345,pos
2193130714462612,pos
2193294617702654,neu
2193309357722081,pos
2193315167716418,neu
219335124525836,neu
219335357928428,neu
2193516991059925,pos
2193519097659942,neu
219357684580888,neu
219358974606029,pos
2193590247723354,neu
2193629690971173,neu
2193657730975114,pos
2193725894417477,pos
2193736871145221,neu
2193781700969878,pos
2193835481054857,neu
2193885317627222,neu
2193919817656553,neg
2193941354455694,pos
2193970601116230,neg
2194118914425373,neu
2194123340943555,pos
2194131280979320,pos
2194149067585251,neu
2194229764424545,pos
2194264451047066,neu
2194316937713978,pos
2194378677567293,pos
2194448284287860,neu
2194450684288161,pos
219448477896528,neg
2194521357580291,pos
2194540191053573,pos
2194579394209730,pos
2194604877674517,neu
2194608584352992,neu
2194709317532133,pos
2194717257571535,pos
2194762720889247,pos
2194764530984522,pos
2194818634244190,neu
2194833607568303,neu
2194922614261859,pos
2195045114185340,pos
2195126287671485,neu
2195150854152323,pos
2195184610819045,pos
2195189594181280,pos
2195208880848886,neu
2195227764293065,pos
2195242780929335,pos
2195561714272227,pos
2195592567550623,neu
2195596244275941,pos
2195699684240348,pos
2195805987436980,pos
2195807657532366,pos
2195819680751043,pos
219582374475412,neu
2195850227442078,pos
2195856257456603,pos
2195904424210092,pos
2195920837433105,neu
2195966520922518,neu
2196062537502670,neu
2196081337578269,pos
2196128597450006,pos
2196177024141777,pos
2196206090742080,pos
2196322550850803,pos
2196404404045361,neu
2196420337466908,neu
2196459607358713,neu
2196515377500964,neu
2196533944156616,pos
2196743737324660,pos
2196758790671099,neu
2196800364090898,neu
2196832957420610,pos
2196843150755342,pos
2197008787395159,pos
2197009087412079,neu
2197068034029340,neu
2197088130772411,neu
2197135644015825,pos
2197188813971459,pos
2197189640772357,neu
2197219263969496,neu
2197224877418957,pos
2197252657448146,neu
2197259030466210,neu
2197266584103183,pos
2197267530635235,pos
2197269757456375,neu
2197287547379914,pos
2197485143951825,pos
2197501690672770,pos
2197543534006848,pos
2197555333971786,pos
2197653717418187,pos
2197663560749328,neg
2197709903902668,neu
2197781227328947,pos
2197833870684837,pos
2197872890578214,neg
2197898234020085,pos
2197923664015955,neu
2197947623881486,pos
2197971157282076,pos
2198152593873540,pos
2198153633874908,neu
2198177083852062,neu
2198224957310805,neu
2198287143969105,pos
219829117891006,pos
219829644513334,pos
2198355450502305,pos
2198422277300079,neu
2198430273957577,pos
2198634727135536,pos
2198648870479825,pos
2198666237145191,neu
2198687480580215,neu
2198691137176787,pos
2198722767130547,pos
2198725877148993,neu
2198733673855443,neu
2198742007205473,pos
219874631119731,pos
2198799037261940,pos
219882651188654,pos
2198867053903856,pos
2198875890626299,pos
2198996400597469,pos
2199028767113778,pos
2199170116919964,pos
2199185200604296,neu
2199197307253126,pos
2199244143753922,neu
219930187876087,pos
219932264455346,pos
2199339437065931,neu
2199392353816897,pos
2199401667181919,neu
2199415087125232,neu
2199569063717583,pos
2199759403857948,neu
2199780900450488,pos
2199867143717948,neg
2199876897033221,pos
2199953823705423,pos
2199989590441382,pos
2200043730388104,neu
2200070687059547,pos
2200135957125405,pos
2200169770331912,neu
2200184240428397,pos
2200222623648234,pos
22002233783011,pos
22002233783014,neu
22002261634288,pos
2200245373709437,pos
2200247117102626,pos
2200294683750829,neu
2200318900310425,neg
2200319473798092,pos
2200346760358723,pos
2200478140364805,neu
2200504533765370,pos
2200530067123550,pos
220078707834224,pos
220085100970182,neu
2200870430249462,neu
2200895066909809,neu
2200993273577038,pos
2201010443660718,pos
2201011203573909,pos
2201091793740664,pos
220117797587983,pos
2201285157042815,pos
2201330313696883,pos
2201345706925440,neu
2201389770203252,neg
2201442550306861,neu
2201470930274076,pos
2201496623640103,neu
2201497037013905,neu
